"","name","climVar","N","pmn","sd","q05","pmd","q95","min","max","wtm","mwm","mpt","mat","opt","chc"
"271","Agave deserti","cwd",172,1279.79370472043,177.160403612898,996.401818847656,1286.97906494141,1553.07629394531,834.920532226562,1736.2490234375,1370.04816209769,1330.58488840059,1501.20739746094,1590.79870605469,1707.35014204545,1227.39839368107
"272","Agave utahensis","cwd",82,1101.3437834949,103.961389100059,863.398193359375,1097.0234375,1257.49084472656,839.107543945312,1301.66918945312,1148.6438591964,1125.47120588506,1097.0234375,1097.0234375,1099.97311987058,1087.90654533475
"273","Ageratina herbacea","cwd",34,994.017612232881,64.2877166662384,918.783905029297,1002.53308105469,1100.04223632812,898.924865722656,1147.3349609375,1003.93759485025,993.853565506939,1023.39819335938,1023.39819335938,959.982088955966,1012.70410490903
"274","Ageratina occidentalis","cwd",474,604.487137967524,118.770824865679,429.835423278809,595.656982421875,810.117718505859,152.86979675293,1082.15405273438,539.462130449532,584.520908304217,569.385803222656,569.385803222656,532.300544507576,579.451093616481
"275","Ageratina shastensis","cwd",40,646.216566467285,62.5305087499704,552.858413696289,669.19091796875,712.558786010742,521.220581054688,757.810363769531,642.267308957369,661.507644294948,677.046997070312,677.046997070312,497.93144827178,635.852724815693
"276","Agoseris apargioides","cwd",180,607.450357055664,85.944060391375,454.638220214844,619.675537109375,732.131680297852,395.915191650391,827.549926757812,582.528118822646,609.136426839519,657.474975585938,652.340576171875,639.202370383523,589.673270276993
"277","Agoseris aurantiaca","cwd",138,578.812033169511,117.949191337219,421.670756530762,581.721008300781,799.126446533203,393.114227294922,1024.52526855469,528.64786014013,551.608315224298,435.543701171875,435.543701171875,567.65849905303,659.490060985564
"278","Agoseris glauca","cwd",83,715.657170674887,100.992498360491,558.865966796875,708.27685546875,891.647216796875,451.298278808594,914.356994628906,708.017888839997,719.90266277681,752.355773925781,736.380432128906,746.89717240767,670.580156631741
"279","Agoseris grandiflora","cwd",704,748.718006914312,148.143819009598,464.448765563965,755.271026611328,974.435949707031,282.961456298828,1124.68908691406,712.557785206613,740.46516611736,683.996032714844,678.140441894531,675.820194128788,686.125129242748
"280","Agoseris heterophylla","cwd",1078,805.65904785043,152.555213834026,527.353555297852,812.362030029297,1046.75240478516,400.524932861328,1319.79931640625,800.62163855508,805.052287572592,783.87158203125,775.77734375,779.641276041667,794.090876941483
"281","Agoseris hirsuta","cwd",125,659.177794189453,91.7693463850913,497.981604003906,648.565856933594,801.479736328125,475.858917236328,922.727233886719,644.281683488507,652.801916755546,613.245422363281,615.766906738281,603.017800071023,657.312498130461
"282","Agoseris monticola","cwd",261,567.784931928262,110.417461650571,425.586151123047,553.302001953125,768.12890625,152.86979675293,820.863891601562,504.823440939427,544.133939861829,568.954895019531,568.954895019531,391.320231119792,545.768517469835
"283","Agoseris parviflora","cwd",114,657.994497198808,102.415409416881,470.66178894043,647.652282714844,803.131439208984,437.860687255859,921.79638671875,637.830349828425,652.395219090367,641.83203125,641.83203125,640.145907315341,663.329097069651
"284","Agoseris retrorsa","cwd",789,781.387580436446,129.29803464535,532.462951660156,795.739929199219,986.738024902344,401.864807128906,1129.40051269531,768.763838660741,785.352072625136,728.340698242188,728.340698242188,852.141571969697,755.731335038246
"285","Agrimonia gryposepala","cwd",63,741.295500255766,76.1989495542485,573.39111328125,760.331787109375,838.392456054688,556.770202636719,896.519653320312,738.675720288053,748.983955088102,776.375,781.682800292969,782.197265625,731.94536412336
"286","Agrostis blasdalei","cwd",85,511.9536351821,37.4533967746973,453.508544921875,529.497680664062,547.554870605469,401.315246582031,618.966674804688,504.785533117258,516.588746789735,488.022705078125,488.022705078125,497.203282828283,517.330678967195
"287","Agrostis densiflora","cwd",172,527.006672526515,74.8290228484001,389.710205078125,539.710266113281,642.167602539062,303.485717773438,798.556884765625,498.753798657046,517.488896770834,537.231872558594,537.231872558594,533.244037050189,531.937073688112
"288","Agrostis elliottiana","cwd",51,888.25925580193,112.463476461127,699.395446777344,882.856567382812,1013.39794921875,697.395446777344,1029.93566894531,896.597701689877,897.312036875009,785.272766113281,785.272766113281,745.736098780777,843.510495003333
"289","Agrostis exarata","cwd",1991,698.039462163782,163.738496328071,432.206924438477,694.80615234375,984.847351074219,152.406890869141,1434.38659667969,644.1050940828,671.436645415889,690.339172363281,681.454406738281,426.763938210227,688.802223244609
"290","Agrostis hallii","cwd",296,560.26190041207,123.732220157297,374.980728149414,551.359832763672,761.078277587891,284.197906494141,906.923522949219,462.169218462769,522.754567042085,373.555938720703,365.600036621094,0,545.816549750797
"291","Agrostis hendersonii","cwd",33,849.726253625118,153.689735546365,697.395446777344,805.10107421875,1034.91943359375,552.56982421875,1106.39270019531,864.699038178365,792.643948541514,787.420349121094,787.420349121094,709.853269018308,810.375060149484
"292","Agrostis hooveri","cwd",59,764.94111866062,43.4866869060674,715.862976074219,752.259521484375,848.614074707031,677.961791992188,855.724365234375,764.60707458721,756.431084370688,737.706665039062,737.706665039062,745.309422348485,766.541513629667
"293","Agrostis humilis","cwd",176,530.860732685436,93.708672847177,420.5380859375,525.896728515625,688.869644165039,372.64501953125,945.692749023438,496.321873311118,504.607844909848,443.968048095703,442.559295654297,461.832995482165,628.140440453488
"294","Agrostis idahoensis","cwd",636,625.076226096483,109.666637334157,455.428573608398,614.938110351562,810.4541015625,353.958648681641,1132.7412109375,598.358858872055,614.05874812567,558.062683105469,558.062683105469,605.25377061632,687.129629320691
